name,author,latest_release,created,size,latest_game_version,categories,downloads,mod_loaders
Zombie Extreme,pyroplay_twitch,"Aug 7, 2024","Jun 30, 2020",6.00 MB,1.20.6,"Adventure and RPG | Mobs | Structures | Armor, Tools, and Weapons | World Gen","2,454,580","Forge, NeoForge"
Caves & Cliffs Backport,blackgear27,"Jan 4, 2022","Nov 4, 2020",49.13 MB,1.16.5,Biomes | Ores and Resources | World Gen,"8,865,949",Forge
Epic Fight - Indestructible,namelesslk,"Aug 25, 2024","Sep 21, 2023",165.55 KB,1.20.1,Adventure and RPG | API and Library,"1,054,052",Forge
Ribbits,joosh_7889,"Jun 14, 2024","May 13, 2022",2.09 MB,1.20.1,Cosmetic | Mobs,"611,113","Forge, Fabric"
Universal Bone Meal [Forge & Fabric],Fuzs,"Sep 5, 2024","Mar 15, 2022",86.88 KB,1.21,Farming | Food | Utility & QoL,"4,298,874","Forge, Fabric, NeoForge"
Headcrumbs,TurkeyDev,"Dec 7, 2018","Jul 29, 2014",305.50 KB,1.12.2,Cosmetic,"23,040,788",-
Integrated Villages,CraisinLord,"Jun 26, 2024","Aug 16, 2022",2.29 MB,1.20.1,World Gen | Create | Magic | Structures | Adventure and RPG,"374,119","Forge, NeoForge, Fabric"
Zen Summoning,TeamDman,"Jul 2, 2022","Dec 29, 2018",57.73 KB,1.18.2,CraftTweaker,"5,657,391",Forge
Horse Power,GoryMoon,"Apr 30, 2019","Jun 23, 2017",404.45 KB,1.12.2,Processing | Technology,"14,145,038",-
Trials Chambers [1.20.1 Backport],Jusey1z,"Aug 21, 2024","May 2, 2024",7.96 MB,1.20.1,"Armor, Tools, and Weapons | Adventure and RPG | World Gen","370,857",Forge
Mob Dismemberment,iChun,"Oct 4, 2017","Apr 1, 2015",21.80 KB,1.12.2,Cosmetic | Mobs,"11,383,967",-
Jet and Elia's Armors,EpicTehJet,"Feb 19, 2024","Dec 23, 2022",6.33 MB,1.20.1,"Adventure and RPG | MCreator | Cosmetic | Armor, Tools, and Weapons","2,848,533",Forge
Etched,jackson,"May 15, 2024","Jun 8, 2021",596.55 KB,1.20.1,Cosmetic | Server Utility | Utility & QoL,"2,478,692","Fabric, Forge, NeoForge"
Pedestals,Mowmaster,"May 22, 2024","Jun 26, 2020",1.21 MB,1.20.1,"Energy, Fluid, and Item Transport | Farming | Processing | Cosmetic","11,803,837",Forge
Waila Stages,DarkhaxDev,"Oct 3, 2018","Jun 9, 2017",17.99 KB,1.12.2,CraftTweaker,"13,662,994",-
Dungeon Now Loading 1%,hexnowloading,"May 13, 2024","Jun 30, 2022",1.77 MB,1.20.1,"Structures | Adventure and RPG | Mobs | Armor, Tools, and Weapons | World Gen","1,772,887","Forge, Fabric"
NonConflictKeys [Forge],MikhailTapio,"Nov 28, 2023","May 22, 2023",5.11 KB,1.20.2,Utility & QoL,"769,007","Forge, NeoForge"
Dynamic Lights [Server] [Forge/Fabric/Quilt],Tschipcraft,"Jul 11, 2024","Sep 5, 2023",333.98 KB,1.21.1,"Armor, Tools, and Weapons | Adventure and RPG | Utility & QoL | Server Utility | Cosmetic","1,124,124","Forge, Fabric, Quilt"
M.R.U,IMB11,"Aug 19, 2024","Sep 6, 2022",101.42 KB,1.20.6,API and Library,"5,100,072","Fabric, Forge, NeoForge"
We Got Runners!,punpanprolol,"Jul 7, 2024","Sep 26, 2021",156.27 KB,1.20.1,Mobs | Adventure and RPG,"1,381,792",Forge
CodeChickenCore,Chicken_Bones,"Apr 30, 2021","Jul 9, 2014",140.61 KB,1.7.10,API and Library,"32,350,728",Forge
Eureka! Ships! for Valkyrien Skies (Forge/Fabric),rubydesic,"May 7, 2024","Aug 3, 2022",489.56 KB,1.20.1,Player Transport,"2,235,629","Fabric, Forge"
OAuth,Sintinium,"Jun 9, 2023","Aug 9, 2021",168.67 KB,1.20,Miscellaneous,"7,966,232",Forge
Project Red - Expansion,MrTJP,"Sep 11, 2024","Mar 31, 2015",1.07 MB,1.20.1,"Redstone | Energy, Fluid, and Item Transport","30,441,545",Forge
Epic Fight - Sword Soaring,_p1nero,"Aug 14, 2024","Apr 30, 2024",946.14 KB,1.20.1,"Armor, Tools, and Weapons","677,832",Forge
TimeoutFixes,Corosus,"Nov 6, 2023","Dec 18, 2021",9.97 KB,1.20.1,Server Utility,"3,798,181","Forge, NeoForge"
Extra Zombie Drops,OnMod,"Jul 20, 2024","Feb 5, 2023",5.96 KB,1.20.1,Mobs | MCreator | Utility & QoL,"1,928,306",Forge
Snow! Real Magic! ⛄ (Fabric),Snownee,"Sep 9, 2024","Dec 26, 2021",184.38 KB,1.21.1,Cosmetic | World Gen | Utility & QoL,"5,335,829","Fabric, Quilt"
Achievements Optimizer,big_energy,"Jun 22, 2024","Sep 13, 2023",8.97 KB,1.21,Utility & QoL | Server Utility,"1,406,585","Forge, NeoForge, Fabric"
Enchanting Infuser [Forge & Fabric],Fuzs,"Jul 13, 2024","Nov 30, 2021",173.28 KB,1.20.1,"Utility & QoL | Armor, Tools, and Weapons | Magic","4,900,478","Forge, Fabric, NeoForge"
NotEnoughItems,Chicken_Bones,"May 23, 2016","Jul 9, 2014",501.11 KB,1.7.10,Server Utility | Map and Information | API and Library,"35,281,081",-
Marbled's API [MAPI],MarbledNull,"May 10, 2024","Nov 3, 2023",32.90 KB,1.20.1,Ores and Resources | API and Library,"1,028,835",Forge
Difficult Raids [FORGE],CalculusMaster,"May 19, 2024","Mar 26, 2022",406.48 KB,1.18.2,"Mobs | Armor, Tools, and Weapons | World Gen | Adventure and RPG","3,931,429",Forge
FixMySpawnR,AbsolemJackdaw,"Sep 27, 2022","May 22, 2022",7.99 KB,1.19.2,Server Utility | Miscellaneous,"4,257,844","Forge, Fabric"
Lazier AE2,Relentless,"Feb 17, 2023","Jun 2, 2021",259.36 KB,1.16.5,Applied Energistics 2 | Technology | Processing | Addons | Automation,"8,663,899",Forge
Obscuria's Tooltips (Legacy),Obscuria,"Jun 7, 2022","May 5, 2022",45.21 KB,1.18.2,Utility & QoL | Cosmetic | API and Library,"4,799,979",Forge
Experimental Settings Disabler,Eruannie_9,"Mar 16, 2024","Oct 22, 2023",9.78 KB,1.20.4,Miscellaneous | Utility & QoL,"1,017,872",Forge
Daily Dad,Mrbysco,"Jun 16, 2024","Dec 24, 2021",25.07 KB,1.21.1,Utility & QoL,"418,217","Forge, NeoForge, Fabric"
TallGates,GoryMoon,"Dec 22, 2017","Dec 22, 2017",68.17 KB,1.12.2,Cosmetic | Redstone,"13,986,842",-
Easy Shulker Boxes [Forge & Fabric],Fuzs,"Aug 12, 2024","Mar 15, 2022",210.94 KB,1.21,Storage | Utility & QoL,"2,421,364","Forge, Fabric, NeoForge"
Music Maker Mod,xerca0,"Aug 3, 2024","Sep 14, 2019",7.40 MB,1.20.1,Miscellaneous,"5,585,147","Forge, Fabric, NeoForge"
Prestige,Jaredlll08,"Sep 4, 2020","Mar 24, 2018",1012.57 KB,1.12.2,CraftTweaker | Miscellaneous | Server Utility | API and Library,"13,458,667",-
Lil' Wings,terrariumearth,"Jan 10, 2023","Dec 29, 2021",365.53 KB,1.19.2,Mobs | Cosmetic | Adventure and RPG | Biomes | Food,"4,125,798","Forge, Fabric"
MrTJPCore,MrTJP,"Jul 4, 2019","Mar 29, 2015",784.57 KB,1.12.2,API and Library,"28,264,486",-
XL Food Mod,mariot7,"Jan 25, 2020","Jul 8, 2016",373.48 KB,1.15.2,Food | Farming | Ores and Resources,"14,368,642",Forge
Scannable,Sangar,"Apr 15, 2024","May 4, 2017",401.66 KB,1.20.4,"Armor, Tools, and Weapons","19,309,786","Forge, Fabric, NeoForge"
Save My Stronghold! (Forge),YUNGNICKYOUNG,"Feb 1, 2021","Dec 19, 2019",177.85 KB,1.16.5,World Gen | Adventure and RPG | Structures,"10,882,357",Forge
Epic Sanji,reascer,"Feb 14, 2024","Oct 21, 2022",829.03 KB,1.20.1,"Adventure and RPG | Armor, Tools, and Weapons | Addons","1,202,563",Forge
Enchantment Limiter,TheRealJackiecrazy,"Oct 12, 2023","Nov 27, 2021",16.53 KB,1.20.1,"Armor, Tools, and Weapons | Miscellaneous | Utility & QoL","2,650,142","Forge, NeoForge"
Moving Elevators,SuperMartijn642,"Sep 11, 2024","Apr 4, 2020",1.22 MB,1.12.2,Cosmetic | Player Transport,"6,983,742","Forge, Fabric, NeoForge, Quilt"
Revamped Phantoms,lukebemish,"Aug 14, 2024","Feb 2, 2022",225.29 KB,1.21.1,Adventure and RPG | Mobs,"3,818,022","Fabric, Forge, NeoForge, Quilt"
Obscuria's Essentials (Legacy),Obscuria,"May 31, 2022","Oct 13, 2021",2.14 MB,1.18.2,"Magic | Adventure and RPG | Armor, Tools, and Weapons | Technology","5,600,721",Forge
scattered weapons,im123,"Aug 15, 2024","Apr 29, 2022",1.96 MB,1.20.1,"Armor, Tools, and Weapons | Adventure and RPG","3,740,492",Forge
FTB Money (Forge),FTB,"Jul 22, 2022","Nov 3, 2018",72.59 KB,1.16.5,Map and Information | Server Utility,"14,672,327",-
Wooden Hopper,thecech12,"Aug 30, 2024","Jan 28, 2021",46.14 KB,1.21.1,"Energy, Fluid, and Item Transport | Storage | Redstone","4,295,824","Forge, NeoForge, Fabric, Quilt"
Trimmable Tools,Apollo,"Sep 12, 2024","Mar 5, 2023",156.17 KB,1.21.1,"Cosmetic | Adventure and RPG | Utility & QoL | Armor, Tools, and Weapons","398,834","Fabric, Quilt, Forge, NeoForge"
Property Modifier,IchHabeHunger54,"Jul 24, 2023","Apr 23, 2021",145.34 KB,1.20.1,Server Utility | Cosmetic | Map and Information,"1,128,260",Forge
Refined Cooking,ItsSebastrn,"Aug 16, 2023","Nov 3, 2021",139.76 KB,1.20.1,Addons | Utility & QoL | Storage | Food | Technology,"7,562,370",Forge
Roost,timrwood,"Apr 22, 2019","Sep 11, 2017",327.98 KB,1.12.2,Farming,"14,780,483",-
Time in a bottle standalone,haoict,"Jul 17, 2022","Feb 10, 2021",32.75 KB,1.19.2,Miscellaneous,"15,095,382",Forge
Mobtimizations - Entity Performance Fixes,Corosus,"Feb 26, 2024","Feb 14, 2024",493.89 KB,1.20.1,Server Utility | Performance,"976,181","Forge, Fabric, NeoForge"
DawnCraft Mobs,bstylia14,"Jul 27, 2024","Feb 27, 2023",14.81 MB,1.18.2,"Adventure and RPG | Mobs | World Gen | Armor, Tools, and Weapons","3,907,301","Forge, Fabric"
Mo' Structures (NeoForge/Fabric),ffrannny,"Jun 22, 2024","Apr 24, 2020",736.13 KB,1.21,Structures | Adventure and RPG | World Gen,"6,666,133","Fabric, NeoForge"
Create: Netherless (Forge),DariusZeBaguette,"Nov 1, 2023","Jun 28, 2023",28.25 KB,1.20.1,Create | Addons | MCreator | Automation,"879,541",Forge
Sun and Moon Celestial Configuration,InfernalStudios,"Jul 5, 2024","Aug 6, 2022",130.58 KB,1.21,Cosmetic,"3,675,219","Forge, Fabric, NeoForge, Quilt"
AppliedE,ninety,"Jul 17, 2024","Apr 28, 2024",223.70 KB,1.20.1,Addons | Storage | Magic | Technology | Applied Energistics 2,"816,656","Forge, NeoForge"
Slab Machines,Mrbysco,"Jul 20, 2024","Aug 29, 2018",137.40 KB,1.21.1,Redstone | Tinker's Construct | Miscellaneous,"10,824,211","Forge, NeoForge"
Main Menu Credits,isXander,"Apr 24, 2024","Apr 29, 2022",14.51 KB,1.20.5,API and Library | Utility & QoL,"2,416,919","Fabric, Quilt"
Neapolitan,TeamAbnormals,"Apr 28, 2024","May 9, 2020",4.45 MB,1.20.1,Farming | Food | World Gen,"11,803,738","Forge, NeoForge"
Spawn Balance Utility,MacTso,"Aug 30, 2024","May 27, 2021",64.60 KB,1.20.5,Mobs | Adventure and RPG,"2,122,072","Forge, Fabric"
Dimensional Dungeons,Catastrophe573,"Jul 26, 2024","Nov 22, 2019",2.68 MB,1.20.4,Adventure and RPG | Dimensions,"6,248,474","Forge, NeoForge"
Apothic Amendments - Enchanting,MadSciSlack,"Jun 10, 2024","Jun 6, 2024",5.94 KB,1.20.1,Addons | Magic | Adventure and RPG | Cosmetic,"341,554",Forge
Paraglider with Double Stamina,settingdust,"Apr 4, 2024","Nov 5, 2023",374.95 KB,1.18.2,"Player Transport | Structures | Armor, Tools, and Weapons | Adventure and RPG","1,072,399",Forge
Restored Earth,itayfeder,"Apr 22, 2022","Sep 3, 2021",796.29 KB,1.18.2,Mobs | Adventure and RPG | Biomes | World Gen | Cosmetic,"3,876,706",Forge
Mod Compat Fixes,settingdust,"Jun 17, 2024","Apr 7, 2023",242.46 KB,1.18.2,Utility & QoL,"3,397,463",Forge
Chickens,setycz,"Mar 27, 2018","Feb 18, 2016",241.55 KB,1.12.2,Mobs | Farming | Adventure and RPG | Genetics | Magic,"20,497,616",-
Library of Exile,mcrobertx22,"Aug 14, 2024","Jul 29, 2020",157.36 KB,1.20.1,API and Library,"3,809,999","Fabric, Forge"
Presence Not Required,Socolio,"Apr 25, 2022","Mar 25, 2022",53.92 KB,1.18.2,Server Utility | Utility & QoL,"3,729,688",Forge
Improved Backpacks,DreenDex,"Mar 23, 2022","Jun 23, 2017",2.19 MB,1.16.5,"Adventure and RPG | Cosmetic | Storage | Armor, Tools, and Weapons","19,466,645",Forge
CICADA,enjarai,"Jul 16, 2024","Mar 20, 2024",84.52 KB,1.19.4,API and Library,"748,581",Fabric
Create: Dynamic Village,syslev,"Jul 26, 2024","Oct 5, 2023",199.07 KB,1.19.2,Create | Structures | Cosmetic | Technology | World Gen,"1,702,495","Forge, NeoForge"
Metal Barrels,tfarecnim,"Jul 22, 2024","Jun 22, 2019",187.58 KB,1.21.1,Storage,"15,118,111","Forge, Fabric, NeoForge"
Fence Overhaul,The_WeatherPony,"Feb 14, 2018","Jun 15, 2016",39.89 KB,1.12.2,Cosmetic | Technology,"15,397,874",-
Aggro Fix,Blzinite,"Jul 9, 2024","Dec 26, 2023",27.47 KB,1.19.2,Adventure and RPG | Miscellaneous,"866,719",Forge
Sync,iChun,"Mar 4, 2019","Apr 1, 2015",249.45 KB,1.12.2,Dimensions | Genetics | Energy | Player Transport,"13,895,763",-
Beware The Rain,TheBladeNinja,"Mar 2, 2024","Dec 2, 2023",7.13 MB,1.20.1,World Gen | Mobs,"914,878",Forge
Darker Souls,Nitespring,"Mar 10, 2023","Oct 9, 2022",698.62 KB,1.18.2,"Armor, Tools, and Weapons | Adventure and RPG | Magic | Mobs","3,682,822",Forge
Scuba Gear,ModdingLegacy,"Jan 14, 2024","Jul 31, 2020",55.01 KB,1.20.4,"Armor, Tools, and Weapons | Cosmetic","13,535,046","Forge, NeoForge"
Ash Of Sin: Soul Like Boss Battle,KamiKaguya,"Jul 23, 2024","Mar 15, 2024",64.72 KB,1.20.1,Utility & QoL,"870,433",Forge
Compass Coords,Insane96,"Jun 9, 2023","Mar 20, 2020",10.53 KB,1.20.1,Map and Information,"3,502,155",Forge
DawnCraft Tweaks,smileycorp,"Jun 17, 2024","Jun 29, 2022",532.63 KB,1.18.2,Mobs | Adventure and RPG,"3,885,819",Forge
DC Classes,smileycorp,"Aug 8, 2024","Dec 31, 2023",110.89 KB,1.20.1,"Adventure and RPG | Armor, Tools, and Weapons","1,050,580","Forge, NeoForge"
Epic Fight - Infernal Gainer,reascer,"May 29, 2024","Dec 15, 2023",1.22 MB,1.18.2,"Adventure and RPG | Armor, Tools, and Weapons | Addons","667,458",Forge
Cull Less Leaves,isXander,"Aug 24, 2023","May 1, 2022",111.53 KB,1.20.1,Utility & QoL,"5,183,525","Fabric, Quilt"
YUNG's Extras (Fabric),YUNGNICKYOUNG,"May 17, 2024","Mar 8, 2022",316.33 KB,1.20.4,Biomes | World Gen | Structures | Adventure and RPG,"6,912,807",Fabric
Bigger Better End Cities,TheArchitects777,"Aug 6, 2024","Apr 26, 2023",27.21 KB,1.21,World Gen | Server Utility | Structures,"357,168","Fabric, Forge"
Steve's Carts Reborn,modmuss50,"Nov 30, 2019","Nov 11, 2016",2.36 MB,1.12.2,"Farming | Technology | Energy, Fluid, and Item Transport | Player Transport","34,764,952",-
Modern Dynamics,thetechnici4n,"Jul 13, 2024","Dec 6, 2021",682.70 KB,1.20.4,"Energy, Fluid, and Item Transport | Automation | Technology","1,718,954","NeoForge, Fabric"
Mystcraft,XCompWiz,"May 17, 2020","Sep 30, 2014",2.24 MB,1.12.2,Player Transport | Dimensions | Server Utility,"16,407,708",-
Fixed Anvil Repair Cost,Serilum,"Aug 9, 2024","Jun 21, 2020",41.42 KB,1.21.1,"Armor, Tools, and Weapons | Miscellaneous | Server Utility","2,022,037","Forge, Fabric, Quilt, NeoForge"
PlaneFix,Shadows_of_Fire,"Apr 26, 2019","Apr 26, 2019",7.18 KB,1.12.2,Applied Energistics 2,"10,060,600",-
Mutants Plus,angrymutantendermanz,"Apr 26, 2024","Oct 17, 2023",4.13 MB,1.20.1,Addons | Adventure and RPG | API and Library | Mobs,"922,226",Forge
Electroblob's Wizardry,Electroblob,"May 19, 2024","Apr 19, 2017",10.42 MB,1.12.2,"Armor, Tools, and Weapons | Adventure and RPG | Magic | Structures","18,276,197",Forge
Better With Minecolonies [Forge],Kreezxil,"Dec 18, 2023","Sep 30, 2019",33.64 KB,1.20.1,Miscellaneous,"1,842,633",Forge
Go Fish,Draylar1,"Dec 29, 2023","Dec 26, 2020",315.49 KB,1.20.1,Miscellaneous,"10,409,827",Fabric
Farmer's Delight Compats,burritoeatinghamster,"Aug 27, 2021","Mar 11, 2021",28.69 KB,1.16.5,Addons | Farming | Food,"11,620,234",Forge
Dust's Quest Giver,settingdust,"Jun 1, 2024","Jan 3, 2024",700.16 KB,1.18.2,Adventure and RPG,"1,052,316",Forge
Paraglider Stamina Compats,settingdust,"Apr 4, 2024","Nov 5, 2023",205.41 KB,1.18.2,Utility & QoL,"1,053,288",Forge
Reputation,The_Computerizer,"Sep 20, 2023","Feb 11, 2022",283.88 KB,1.18.2,Adventure and RPG,"3,640,163",Forge
BraincellAPI,BottomTextDanny,"Jun 7, 2022","Apr 24, 2022",835.74 KB,1.18.2,API and Library,"3,861,357",Forge
Gauges and Switches,wilechaote,"May 28, 2023","Jun 24, 2018",883.10 KB,1.16.5,Technology | Cosmetic | Redstone,"18,667,951",Forge
Gendustry,bdew,"Jan 3, 2018","Dec 11, 2013",1.83 MB,1.7.10,Processing | Addons | Technology | Genetics | Forestry,"36,944,305",-
Roughly Enough Resources,theorbagain,"Aug 25, 2023","Jun 29, 2019",79.56 KB,1.20.1,Map and Information | Ores and Resources,"11,851,998","Fabric, Forge, NeoForge"
Exotic Birds,ThePavoReality,"Aug 15, 2023","Mar 14, 2016",2.09 MB,1.20.1,Mobs | Cosmetic,"12,410,217",Forge
Apothic Spawners,Shadows_of_Fire,"Aug 14, 2024","Mar 13, 2024",110.52 KB,1.21.1,Utility & QoL | Automation,"413,700",NeoForge
Doggy Talents Next,dashiedev,"Sep 11, 2024","Oct 28, 2022",11.23 MB,1.20.1,Mobs | Food | Adventure and RPG | Magic | Cosmetic,"1,933,131","Forge, Fabric, NeoForge"
Tinker's JEI,possible_triangle,"Apr 20, 2019","Apr 8, 2018",11.97 KB,1.12.2,"Tinker's Construct | Armor, Tools, and Weapons | Map and Information","16,990,126",-
Medieval Origins Revival [Forge/Neo/Fabric],MuonR,"Sep 11, 2024","Aug 1, 2023",3.30 MB,1.20.1,Adventure and RPG | Magic,"1,727,295","Fabric, Forge, NeoForge"
Botania: Garden of Glass,Vazkii,"Nov 26, 2023","Jul 9, 2015",18.16 KB,1.20.1,Addons,"17,714,549","Forge, Fabric, Quilt, NeoForge"
Trample Stopper,UnRealDinnerbone,"Jul 12, 2024","Jun 29, 2018",59.22 KB,1.21,Miscellaneous,"15,297,838","Forge, Fabric, NeoForge"
Wooden Bucket,thecech12,"Aug 30, 2024","Mar 2, 2022",24.73 KB,1.21.1,"Armor, Tools, and Weapons | Cosmetic | Storage","1,723,615","Forge, NeoForge, Fabric, Quilt"
Creative Crafter,Ultramegaaa,"Nov 13, 2023","Mar 24, 2021",55.80 KB,1.19.2,Addons | Processing,"7,051,968",Forge
CleanCut,Rongmario,"Jun 9, 2023","Jun 30, 2020",16.55 KB,1.20,"Bug Fixes | Armor, Tools, and Weapons | Utility & QoL","27,535,472","Fabric, Forge, Quilt"
QuantumStorage,Gigabit101,"Nov 7, 2020","Aug 19, 2015",307.27 KB,1.16.5,Storage,"30,885,457",Forge
Spawner Bug Fix,MacTso,"Jan 7, 2021","Jul 31, 2020",59.17 KB,1.16.5,Mobs | Farming | Server Utility | Miscellaneous,"10,955,538",Forge
ArchitectureCraft - TridentMC Version,darkevilmac,"Jan 16, 2023","Sep 10, 2017",903.84 KB,1.12.2,Cosmetic,"24,874,721",Forge
Max's Armory,MarkX,"Sep 5, 2024","Apr 5, 2023",2.19 MB,1.19.2,"Armor, Tools, and Weapons | Adventure and RPG | MCreator","1,089,935",Forge
Bed Benefits,DarkhaxDev,"Feb 1, 2024","Apr 19, 2020",9.63 KB,1.20.4,Server Utility | Miscellaneous | Adventure and RPG,"7,554,048","Forge, Fabric, Quilt, NeoForge"
Wyrmroost,Shannieann,"Jan 19, 2021","Sep 6, 2019",4.74 MB,1.16.5,Mobs | Adventure and RPG | World Gen | Dimensions,"7,290,632",Forge
Ad Tetra!,FaerMinded,"Mar 13, 2024","Feb 15, 2023",5.87 KB,1.20.1,"Armor, Tools, and Weapons | Addons","4,539,838","Forge, NeoForge"
Pickable Pets [Fabric / Forge],ShiftTheDev,"Jul 9, 2024","Oct 16, 2023",1.44 MB,1.20.4,Utility & QoL,"350,694","Forge, Fabric, NeoForge"
OC XNet Driver,davenonymous,"Nov 2, 2018","Jan 15, 2018",21.74 KB,1.12.2,"Addons | Energy, Fluid, and Item Transport","12,000,951",-
InmisAddon,Globox_Z,"Aug 28, 2024","Aug 31, 2022",31.44 KB,1.21.1,Utility & QoL | Addons,"4,977,043",Fabric
Cognition (formerly Experience Obelisk),cyanog3n,"Aug 7, 2024","Feb 12, 2022",375.93 KB,1.20.1,"Magic | Energy, Fluid, and Item Transport | Technology | Utility & QoL | Storage","7,350,724",Forge
Ars Caelum,baileyholl2,"Mar 10, 2024","Feb 4, 2023",249.51 KB,1.20.1,Magic | Ores and Resources | Addons | Automation,"984,996","Forge, NeoForge"
Cultural Delights [Fabric],MrSterner_,"Jul 7, 2024","Jan 11, 2023",455.97 KB,1.20.1,Farming | Addons | Food,"5,058,913","Fabric, Quilt"
Borderless Mining,comp500,"Oct 9, 2023","Dec 31, 2018",118.91 KB,1.20.2,Cosmetic,"3,320,168","Fabric, Quilt"
Spartan Weaponry: Twilight Forest,kreloxcz,"Jul 25, 2024","Oct 4, 2021",459.51 KB,1.20.1,"Addons | Armor, Tools, and Weapons","3,188,638","Forge, NeoForge"
Moar Tinkers,AshuraNoYami,"Jul 6, 2018","Mar 25, 2017",69.10 KB,1.12.2,"Tinker's Construct | Armor, Tools, and Weapons","13,151,983",-
VanillaFix,Runemoro,"Mar 29, 2020","Apr 26, 2018",1001.85 KB,1.12.2,Miscellaneous,"27,886,165",Forge
Ex Nihilo: Sequentia - Mekanism Addon,NovaMachina,"Feb 1, 2024","Dec 24, 2020",813.05 KB,1.19.2,Ores and Resources | Addons,"4,975,870","Forge, NeoForge"
Butcher's Delight,onuadan,"Apr 2, 2024","Dec 3, 2021",3.76 MB,1.20.1,Food | MCreator | Mobs | Cosmetic,"2,261,569",Forge
Horse Expert,Fuzs,"Sep 10, 2024","Sep 1, 2022",89.76 KB,1.21,Cosmetic | Utility & QoL,"3,682,179","Fabric, Forge, NeoForge"
Practical Logistics 2,sonar_sonic,"Dec 2, 2018","Mar 18, 2017",1.53 MB,1.12.2,"Energy, Fluid, and Item Transport | Storage | Technology | Redstone | Applied Energistics 2","14,459,391",-
Deep Mob Learning,IterationFunk,"May 30, 2020","Dec 28, 2017",526.70 KB,1.12.2,Technology,"13,037,483",Forge
Screenshot Viewer,LGatodu47,"May 15, 2024","Oct 26, 2022",110.83 KB,1.20.1,Utility & QoL | Utility & QoL,"927,206","Fabric, Forge, NeoForge"
Ash Of Sin: Custom Anti Trap Cage Entity,KamiKaguya,"Jul 5, 2024","Apr 26, 2024",68.47 KB,1.18.2,Utility & QoL,"597,539",Forge
TelePastries,Mrbysco,"Jul 29, 2024","Apr 15, 2019",196.67 KB,1.21.1,Food | Player Transport,"10,379,011","Forge, NeoForge"
No Telemetry,kb1000,"Dec 14, 2023","Sep 24, 2021",87.01 KB,1.21,Miscellaneous,"2,459,022","Fabric, Forge, Quilt"
ID Squeezer Tweak,Shadows_of_Fire,"Mar 19, 2023","Mar 31, 2019",11.25 KB,1.19.2,Addons,"9,350,740",Forge
RandomTweaks,TheRandomLabs,"Feb 15, 2021","Jan 28, 2017",281.72 KB,1.12.2,Server Utility | Miscellaneous | Cosmetic | Map and Information | World Gen,"16,719,658",Forge
Aquatic Torches,realmayus,"Oct 30, 2023","Jan 2, 2022",17.64 KB,1.20.2,Mobs | Technology | Magic | Cosmetic,"1,846,905","Fabric, Forge"
Pollen,moonflowerteam,"Aug 7, 2023","Nov 5, 2021",1.55 MB,1.19.2,API and Library,"3,016,053","Forge, Fabric"
Tesseract API (NeoForge),swedzish,"Sep 8, 2024","Jul 21, 2024",221.40 KB,1.20.4,API and Library | Addons | Technology,"367,000",NeoForge
Ex Machinis: Divitiae Deorum,MutantGumdrop,"Jun 13, 2024","Feb 27, 2024",200.11 KB,1.20.1,Addons | Automation,"745,093",Forge
Extended Industrialization,swedzish,"Sep 8, 2024","Jul 22, 2024",1.20 MB,1.20.4,"Energy | Automation | Technology | Energy, Fluid, and Item Transport | Addons","372,921",NeoForge
Collection of Singiro,Aiko__Suzuki,"Jun 6, 2023","Dec 14, 2021",354.63 KB,1.19.4,Addons | Adventure and RPG,"2,018,770","Forge, Fabric"
Chocolate Fix,AlcatrazEscapee,"Jan 13, 2021","Oct 29, 2020",22.51 KB,1.16.5,Miscellaneous | API and Library | Biomes,"20,026,210",Forge
Tidal Towns,joshieman,"Aug 22, 2024","Jul 22, 2023",105.71 KB,1.21.1,World Gen | Structures | Adventure and RPG,"1,527,414","Forge, Fabric, Quilt, NeoForge"
Ex Nihilo: Sequentia - Thermal Addon,NovaMachina,"Jun 20, 2023","Feb 10, 2021",847.46 KB,1.19.2,Addons | Ores and Resources,"4,809,734",Forge
Apothic Enchanting,Shadows_of_Fire,"Sep 3, 2024","Jul 15, 2024",584.35 KB,1.21.1,"Magic | Armor, Tools, and Weapons | Adventure and RPG","330,943",NeoForge
VMH - Variable Mob Height,Rikurob,"Aug 18, 2023","May 11, 2022",599.75 KB,1.16.5,Mobs,"1,615,167",Forge
